timestamp,open,high,low,close,D_open,D_high,D_low,D_close
2024-09-09 18:00:00+00:00,1.10591,1.10628,1.10454,1.10477,1.10872,1.10914,1.1035,1.10872
2024-09-09 19:00:00+00:00,1.10476,1.10594,1.10454,1.10568,1.10872,1.10914,1.1035,1.10872
2024-09-09 20:00:00+00:00,1.10562,1.10572,1.10365,1.10403,1.10872,1.10914,1.1035,1.10872
2024-09-09 21:00:00+00:00,1.10402,1.10455,1.10354,1.10448,1.10872,1.10914,1.1035,1.10872
2024-09-09 22:00:00+00:00,1.10448,1.10493,1.10379,1.10392,1.10872,1.10914,1.1035,1.10872
2024-09-09 23:00:00+00:00,1.10397,1.10525,1.10391,1.1047,1.10872,1.10914,1.1035,1.10872
2024-09-10 00:00:00+00:00,1.10471,1.10477,1.10337,1.10419,1.10375,1.10503,1.10162,1.10375
2024-09-10 01:00:00+00:00,1.10421,1.10452,1.1035,1.10415,1.10375,1.10503,1.10162,1.10375
2024-09-10 02:00:00+00:00,1.10417,1.10512,1.10412,1.10488,1.10375,1.10503,1.10162,1.10375
2024-09-10 03:00:00+00:00,1.1049,1.10542,1.10432,1.10435,1.10375,1.10503,1.10162,1.10375
2024-09-10 04:00:00+00:00,1.10437,1.10467,1.10411,1.1043,1.10375,1.10503,1.10162,1.10375
2024-09-10 05:00:00+00:00,1.10431,1.10434,1.1037,1.10383,1.10375,1.10503,1.10162,1.10375
2024-09-10 06:00:00+00:00,1.1038,1.10397,1.1033,1.10353,1.10375,1.10503,1.10162,1.10375
2024-09-10 07:00:00+00:00,1.10363,1.10425,1.10324,1.10377,1.10375,1.10503,1.10162,1.10375
2024-09-10 08:00:00+00:00,1.10381,1.1041,1.10338,1.10381,1.10375,1.10503,1.10162,1.10375
2024-09-10 09:00:00+00:00,1.10377,1.10388,1.10343,1.10354,1.10375,1.10503,1.10162,1.10375
2024-09-10 10:00:00+00:00,1.10354,1.10358,1.10281,1.10308,1.10375,1.10503,1.10162,1.10375
2024-09-10 11:00:00+00:00,1.10307,1.10358,1.10302,1.10348,1.10375,1.10503,1.10162,1.10375
2024-09-10 12:00:00+00:00,1.10352,1.10365,1.10324,1.10349,1.10375,1.10503,1.10162,1.10375
2024-09-10 13:00:00+00:00,1.10354,1.10397,1.1035,1.10386,1.10375,1.10503,1.10162,1.10375
2024-09-10 14:00:00+00:00,1.10384,1.10411,1.10357,1.10401,1.10375,1.10503,1.10162,1.10375
2024-09-10 15:00:00+00:00,1.104,1.1043,1.10379,1.10397,1.10375,1.10503,1.10162,1.10375
2024-09-10 16:00:00+00:00,1.10398,1.105,1.10334,1.10494,1.10375,1.10503,1.10162,1.10375
2024-09-10 17:00:00+00:00,1.10495,1.105,1.10367,1.10373,1.10375,1.10503,1.10162,1.10375
2024-09-10 18:00:00+00:00,1.1037,1.10405,1.10332,1.10379,1.10375,1.10503,1.10162,1.10375
2024-09-10 19:00:00+00:00,1.10377,1.10427,1.1032,1.10377,1.10375,1.10503,1.10162,1.10375
2024-09-10 20:00:00+00:00,1.10386,1.10421,1.10334,1.10403,1.10375,1.10503,1.10162,1.10375
2024-09-10 21:00:00+00:00,1.10407,1.10443,1.10264,1.10313,1.10375,1.10503,1.10162,1.10375
2024-09-10 22:00:00+00:00,1.10311,1.10372,1.10262,1.10295,1.10375,1.10503,1.10162,1.10375
2024-09-10 23:00:00+00:00,1.10299,1.10351,1.10171,1.10196,1.10375,1.10503,1.10162,1.10375
2024-09-11 00:00:00+00:00,1.10196,1.10239,1.10147,1.10188,1.1021,1.1055,1.10028,1.1021
2024-09-11 01:00:00+00:00,1.10187,1.10276,1.10171,1.10251,1.1021,1.1055,1.10028,1.1021
2024-09-11 02:00:00+00:00,1.10251,1.10294,1.10222,1.10267,1.1021,1.1055,1.10028,1.1021
2024-09-11 03:00:00+00:00,1.10262,1.10282,1.10224,1.10231,1.1021,1.1055,1.10028,1.1021
2024-09-11 04:00:00+00:00,1.1023,1.10276,1.10202,1.10245,1.1021,1.1055,1.10028,1.1021
2024-09-11 05:00:00+00:00,1.10244,1.10281,1.1022,1.10269,1.1021,1.1055,1.10028,1.1021
2024-09-11 06:00:00+00:00,1.1027,1.10273,1.10176,1.10196,1.1021,1.1055,1.10028,1.1021
2024-09-11 07:00:00+00:00,1.10193,1.10229,1.1016,1.10196,1.1021,1.1055,1.10028,1.1021
2024-09-11 08:00:00+00:00,1.10194,1.1023,1.10179,1.102,1.1021,1.1055,1.10028,1.1021
2024-09-11 09:00:00+00:00,1.10198,1.10243,1.10189,1.10204,1.1021,1.1055,1.10028,1.1021
2024-09-11 10:00:00+00:00,1.10201,1.10232,1.10163,1.102,1.1021,1.1055,1.10028,1.1021
2024-09-11 11:00:00+00:00,1.102,1.10405,1.10179,1.10367,1.1021,1.1055,1.10028,1.1021
2024-09-11 12:00:00+00:00,1.10369,1.10449,1.10324,1.10332,1.1021,1.1055,1.10028,1.1021
2024-09-11 13:00:00+00:00,1.10332,1.1043,1.10313,1.10386,1.1021,1.1055,1.10028,1.1021
2024-09-11 14:00:00+00:00,1.10387,1.10475,1.10377,1.10465,1.1021,1.1055,1.10028,1.1021
2024-09-11 15:00:00+00:00,1.10468,1.10519,1.10422,1.10439,1.1021,1.1055,1.10028,1.1021
2024-09-11 16:00:00+00:00,1.10437,1.10494,1.10404,1.10459,1.1021,1.1055,1.10028,1.1021
2024-09-11 17:00:00+00:00,1.10452,1.10523,1.10401,1.1041,1.1021,1.1055,1.10028,1.1021
2024-09-11 18:00:00+00:00,1.10412,1.10483,1.10364,1.10439,1.1021,1.1055,1.10028,1.1021
2024-09-11 19:00:00+00:00,1.10438,1.10492,1.10417,1.10422,1.1021,1.1055,1.10028,1.1021
2024-09-11 20:00:00+00:00,1.1042,1.10493,1.10382,1.10487,1.1021,1.1055,1.10028,1.1021
2024-09-11 21:00:00+00:00,1.10488,1.10551,1.10425,1.10436,1.1021,1.1055,1.10028,1.1021
2024-09-11 22:00:00+00:00,1.10435,1.10491,1.1003,1.10176,1.1021,1.1055,1.10028,1.1021
2024-09-11 23:00:00+00:00,1.10163,1.10268,1.10095,1.10131,1.1021,1.1055,1.10028,1.1021
2024-09-12 00:00:00+00:00,1.1013,1.10156,1.10017,1.10102,1.10109,1.10475,1.10065,1.10109
2024-09-12 01:00:00+00:00,1.10103,1.10173,1.10075,1.10121,1.10109,1.10475,1.10065,1.10109
2024-09-12 02:00:00+00:00,1.10119,1.10182,1.10094,1.1016,1.10109,1.10475,1.10065,1.10109
2024-09-12 03:00:00+00:00,1.1016,1.10213,1.10148,1.10186,1.10109,1.10475,1.10065,1.10109
2024-09-12 04:00:00+00:00,1.10187,1.1023,1.10178,1.10182,1.10109,1.10475,1.10065,1.10109
2024-09-12 05:00:00+00:00,1.10183,1.10271,1.10157,1.10176,1.10109,1.10475,1.10065,1.10109
2024-09-12 06:00:00+00:00,1.10175,1.10185,1.10098,1.10119,1.10109,1.10475,1.10065,1.10109
2024-09-12 07:00:00+00:00,1.10133,1.10179,1.10084,1.10129,1.10109,1.10475,1.10065,1.10109
2024-09-12 08:00:00+00:00,1.10126,1.10177,1.101,1.10123,1.10109,1.10475,1.10065,1.10109
2024-09-12 09:00:00+00:00,1.10123,1.10134,1.10099,1.10105,1.10109,1.10475,1.10065,1.10109
2024-09-12 10:00:00+00:00,1.10102,1.10123,1.10057,1.10068,1.10109,1.10475,1.10065,1.10109
2024-09-12 11:00:00+00:00,1.10069,1.10133,1.10061,1.10112,1.10109,1.10475,1.10065,1.10109
2024-09-12 12:00:00+00:00,1.10113,1.10128,1.10072,1.10098,1.10109,1.10475,1.10065,1.10109
2024-09-12 13:00:00+00:00,1.10099,1.10146,1.10093,1.10137,1.10109,1.10475,1.10065,1.10109
2024-09-12 14:00:00+00:00,1.10138,1.10173,1.10133,1.10169,1.10109,1.10475,1.10065,1.10109
2024-09-12 15:00:00+00:00,1.10163,1.10225,1.10149,1.1022,1.10109,1.10475,1.10065,1.10109
2024-09-12 16:00:00+00:00,1.10217,1.10242,1.10078,1.10082,1.10109,1.10475,1.10065,1.10109
2024-09-12 17:00:00+00:00,1.10084,1.10162,1.10057,1.10081,1.10109,1.10475,1.10065,1.10109
2024-09-12 18:00:00+00:00,1.10078,1.10222,1.10051,1.10156,1.10109,1.10475,1.10065,1.10109
2024-09-12 19:00:00+00:00,1.1016,1.10204,1.10126,1.10146,1.10109,1.10475,1.10065,1.10109
2024-09-12 20:00:00+00:00,1.10146,1.10239,1.10141,1.10218,1.10109,1.10475,1.10065,1.10109
2024-09-12 21:00:00+00:00,1.10218,1.10237,1.10127,1.10138,1.10109,1.10475,1.10065,1.10109
2024-09-12 22:00:00+00:00,1.1014,1.10329,1.10073,1.10256,1.10109,1.10475,1.10065,1.10109
2024-09-12 23:00:00+00:00,1.10251,1.10413,1.10244,1.10378,1.10109,1.10475,1.10065,1.10109
2024-09-13 00:00:00+00:00,1.10367,1.10476,1.10295,1.10401,1.10779,1.11025,1.1074,1.10779
2024-09-13 01:00:00+00:00,1.10401,1.1043,1.10303,1.10401,1.10779,1.11025,1.1074,1.10779
2024-09-13 02:00:00+00:00,1.10402,1.10484,1.10367,1.1046,1.10779,1.11025,1.1074,1.10779
2024-09-13 03:00:00+00:00,1.10462,1.10573,1.10421,1.10564,1.10779,1.11025,1.1074,1.10779
2024-09-13 04:00:00+00:00,1.10564,1.10627,1.10508,1.10608,1.10779,1.11025,1.1074,1.10779
2024-09-13 05:00:00+00:00,1.10609,1.10718,1.10598,1.10704,1.10779,1.11025,1.1074,1.10779
2024-09-13 06:00:00+00:00,1.10705,1.1077,1.10681,1.10745,1.10779,1.11025,1.1074,1.10779
2024-09-13 07:00:00+00:00,1.10738,1.10778,1.10689,1.10744,1.10779,1.11025,1.1074,1.10779
2024-09-13 08:00:00+00:00,1.10746,1.10789,1.10701,1.10719,1.10779,1.11025,1.1074,1.10779
2024-09-13 09:00:00+00:00,1.1072,1.10797,1.10713,1.1079,1.10779,1.11025,1.1074,1.10779
2024-09-13 10:00:00+00:00,1.10787,1.10878,1.10773,1.10871,1.10779,1.11025,1.1074,1.10779
2024-09-13 11:00:00+00:00,1.10871,1.10894,1.10799,1.10818,1.10779,1.11025,1.1074,1.10779
2024-09-13 12:00:00+00:00,1.10819,1.10904,1.1079,1.10868,1.10779,1.11025,1.1074,1.10779
2024-09-13 13:00:00+00:00,1.10868,1.10906,1.10837,1.10869,1.10779,1.11025,1.1074,1.10779
2024-09-13 14:00:00+00:00,1.10871,1.10888,1.10837,1.10844,1.10779,1.11025,1.1074,1.10779
2024-09-13 15:00:00+00:00,1.10845,1.10866,1.10812,1.10828,1.10779,1.11025,1.1074,1.10779
2024-09-13 16:00:00+00:00,1.10825,1.10851,1.10742,1.10789,1.10779,1.11025,1.1074,1.10779
2024-09-13 17:00:00+00:00,1.10788,1.10945,1.10727,1.10922,1.10779,1.11025,1.1074,1.10779
2024-09-13 18:00:00+00:00,1.10925,1.10944,1.10856,1.10928,1.10779,1.11025,1.1074,1.10779
2024-09-13 19:00:00+00:00,1.10929,1.1101,1.10879,1.10918,1.10779,1.11025,1.1074,1.10779
2024-09-13 20:00:00+00:00,1.10918,1.10977,1.10864,1.10902,1.10779,1.11025,1.1074,1.10779
2024-09-13 21:00:00+00:00,1.10906,1.10934,1.10808,1.10842,1.10779,1.11025,1.1074,1.10779
2024-09-13 22:00:00+00:00,1.10841,1.10939,1.10789,1.10929,1.10779,1.11025,1.1074,1.10779
2024-09-13 23:00:00+00:00,1.10932,1.11023,1.10876,1.10953,1.10779,1.11025,1.1074,1.10779
2024-09-14 00:00:00+00:00,1.10929,1.10966,1.10843,1.10888,1.10779,1.11025,1.1074,1.10779
2024-09-14 01:00:00+00:00,1.10892,1.10923,1.10817,1.10844,1.10779,1.11025,1.1074,1.10779
2024-09-14 02:00:00+00:00,1.10845,1.10856,1.10765,1.1084,1.10779,1.11025,1.1074,1.10779
2024-09-14 03:00:00+00:00,1.1084,1.10864,1.10798,1.10816,1.10779,1.11025,1.1074,1.10779
2024-09-14 04:00:00+00:00,1.10814,1.10849,1.10763,1.10781,1.10779,1.11025,1.1074,1.10779
2024-09-14 05:00:00+00:00,1.1078,1.10818,1.10757,1.1078,1.10779,1.11025,1.1074,1.10779
2024-09-14 06:00:00+00:00,1.1078,1.10792,1.10713,1.10765,1.10779,1.11025,1.1074,1.10779
2024-09-16 09:00:00+00:00,1.1087,1.109,1.10847,1.10875,1.10884,1.11354,1.10871,1.10884
2024-09-16 10:00:00+00:00,1.10874,1.10929,1.1087,1.10896,1.10884,1.11354,1.10871,1.10884
2024-09-16 11:00:00+00:00,1.10895,1.1093,1.10873,1.1088,1.10884,1.11354,1.10871,1.10884
2024-09-16 12:00:00+00:00,1.10879,1.10916,1.10866,1.10892,1.10884,1.11354,1.10871,1.10884
2024-09-16 13:00:00+00:00,1.10893,1.11053,1.10879,1.11044,1.10884,1.11354,1.10871,1.10884
2024-09-16 14:00:00+00:00,1.11043,1.11052,1.10968,1.10972,1.10884,1.11354,1.10871,1.10884
2024-09-16 15:00:00+00:00,1.10971,1.10999,1.10955,1.10984,1.10884,1.11354,1.10871,1.10884
2024-09-16 16:00:00+00:00,1.10985,1.11162,1.10973,1.11146,1.10884,1.11354,1.10871,1.10884
2024-09-16 17:00:00+00:00,1.11144,1.11202,1.11092,1.1115,1.10884,1.11354,1.10871,1.10884
2024-09-16 18:00:00+00:00,1.11152,1.11265,1.11136,1.11229,1.10884,1.11354,1.10871,1.10884
2024-09-16 19:00:00+00:00,1.11228,1.11298,1.11178,1.11207,1.10884,1.11354,1.10871,1.10884
2024-09-16 20:00:00+00:00,1.11205,1.11287,1.11199,1.11221,1.10884,1.11354,1.10871,1.10884
2024-09-16 21:00:00+00:00,1.11222,1.11261,1.11157,1.11239,1.10884,1.11354,1.10871,1.10884
2024-09-16 22:00:00+00:00,1.11238,1.11333,1.11163,1.11251,1.10884,1.11354,1.10871,1.10884
2024-09-16 23:00:00+00:00,1.11249,1.11379,1.11224,1.11296,1.10884,1.11354,1.10871,1.10884
2024-09-17 00:00:00+00:00,1.11297,1.1131,1.11178,1.11239,1.11295,1.11462,1.11131,1.11295
2024-09-17 01:00:00+00:00,1.1124,1.11247,1.11164,1.11227,1.11295,1.11462,1.11131,1.11295
2024-09-17 02:00:00+00:00,1.11226,1.11305,1.11193,1.1129,1.11295,1.11462,1.11131,1.11295
2024-09-17 03:00:00+00:00,1.11291,1.11304,1.11159,1.11235,1.11295,1.11462,1.11131,1.11295
2024-09-17 04:00:00+00:00,1.11236,1.11248,1.11196,1.11209,1.11295,1.11462,1.11131,1.11295
2024-09-17 05:00:00+00:00,1.11208,1.11302,1.11184,1.1129,1.11295,1.11462,1.11131,1.11295
2024-09-17 06:00:00+00:00,1.11289,1.11344,1.11278,1.11329,1.11295,1.11462,1.11131,1.11295
2024-09-17 07:00:00+00:00,1.11328,1.1134,1.11301,1.11317,1.11295,1.11462,1.11131,1.11295
2024-09-17 08:00:00+00:00,1.11317,1.11333,1.11266,1.11274,1.11295,1.11462,1.11131,1.11295
2024-09-17 09:00:00+00:00,1.11275,1.11303,1.11231,1.11293,1.11295,1.11462,1.11131,1.11295
2024-09-17 10:00:00+00:00,1.11292,1.11316,1.11218,1.11231,1.11295,1.11462,1.11131,1.11295
2024-09-17 11:00:00+00:00,1.1123,1.11299,1.11225,1.11279,1.11295,1.11462,1.11131,1.11295
2024-09-17 12:00:00+00:00,1.11278,1.11301,1.11246,1.11272,1.11295,1.11462,1.11131,1.11295
2024-09-17 13:00:00+00:00,1.11271,1.11288,1.11226,1.1124,1.11295,1.11462,1.11131,1.11295
2024-09-17 14:00:00+00:00,1.11241,1.1125,1.11216,1.11245,1.11295,1.11462,1.11131,1.11295
2024-09-17 15:00:00+00:00,1.11244,1.11292,1.11219,1.11269,1.11295,1.11462,1.11131,1.11295
2024-09-17 16:00:00+00:00,1.1127,1.11338,1.11207,1.1121,1.11295,1.11462,1.11131,1.11295
2024-09-17 17:00:00+00:00,1.11208,1.11382,1.11155,1.11363,1.11295,1.11462,1.11131,1.11295
2024-09-17 18:00:00+00:00,1.11362,1.11467,1.11328,1.11447,1.11295,1.11462,1.11131,1.11295
2024-09-17 19:00:00+00:00,1.11446,1.11451,1.11345,1.11381,1.11295,1.11462,1.11131,1.11295
2024-09-17 20:00:00+00:00,1.11382,1.11402,1.11315,1.11344,1.11295,1.11462,1.11131,1.11295
2024-09-17 21:00:00+00:00,1.11343,1.11431,1.113,1.11387,1.11295,1.11462,1.11131,1.11295
2024-09-17 22:00:00+00:00,1.11388,1.11442,1.11176,1.11248,1.11295,1.11462,1.11131,1.11295
2024-09-17 23:00:00+00:00,1.11249,1.11282,1.11116,1.11131,1.11295,1.11462,1.11131,1.11295
2024-09-18 00:00:00+00:00,1.11132,1.11286,1.11129,1.11247,1.11231,1.11408,1.11091,1.11231
2024-09-18 01:00:00+00:00,1.11248,1.11267,1.1115,1.11175,1.11231,1.11408,1.11091,1.11231
2024-09-18 02:00:00+00:00,1.11173,1.1122,1.11148,1.11195,1.11231,1.11408,1.11091,1.11231
2024-09-18 03:00:00+00:00,1.11194,1.11212,1.11108,1.11163,1.11231,1.11408,1.11091,1.11231
2024-09-18 04:00:00+00:00,1.11161,1.11231,1.11153,1.11224,1.11231,1.11408,1.11091,1.11231
2024-09-18 05:00:00+00:00,1.11225,1.11238,1.11146,1.1116,1.11231,1.11408,1.11091,1.11231
2024-09-18 06:00:00+00:00,1.11162,1.11174,1.11124,1.11133,1.11231,1.11408,1.11091,1.11231
2024-09-18 07:00:00+00:00,1.1115,1.1119,1.11114,1.11143,1.11231,1.11408,1.11091,1.11231
2024-09-18 08:00:00+00:00,1.11145,1.1119,1.11126,1.11182,1.11231,1.11408,1.11091,1.11231
2024-09-18 09:00:00+00:00,1.11183,1.11242,1.11179,1.11222,1.11231,1.11408,1.11091,1.11231
2024-09-18 10:00:00+00:00,1.11224,1.1129,1.11214,1.11271,1.11231,1.11408,1.11091,1.11231
2024-09-18 11:00:00+00:00,1.1127,1.11309,1.11251,1.1128,1.11231,1.11408,1.11091,1.11231
2024-09-18 12:00:00+00:00,1.11279,1.11291,1.11246,1.11282,1.11231,1.11408,1.11091,1.11231
2024-09-18 13:00:00+00:00,1.11284,1.1129,1.11252,1.11264,1.11231,1.11408,1.11091,1.11231
2024-09-18 14:00:00+00:00,1.11263,1.11268,1.11198,1.11202,1.11231,1.11408,1.11091,1.11231
2024-09-18 15:00:00+00:00,1.11201,1.1122,1.11175,1.11207,1.11231,1.11408,1.11091,1.11231
2024-09-18 16:00:00+00:00,1.11208,1.11265,1.11151,1.11188,1.11231,1.11408,1.11091,1.11231
2024-09-18 17:00:00+00:00,1.11187,1.11315,1.11172,1.11312,1.11231,1.11408,1.11091,1.11231
2024-09-18 18:00:00+00:00,1.11314,1.11337,1.11276,1.11297,1.11231,1.11408,1.11091,1.11231
2024-09-18 19:00:00+00:00,1.11296,1.11402,1.11266,1.11383,1.11231,1.11408,1.11091,1.11231
2024-09-18 20:00:00+00:00,1.11382,1.11391,1.11296,1.11301,1.11231,1.11408,1.11091,1.11231
2024-09-18 21:00:00+00:00,1.11299,1.11305,1.11223,1.11246,1.11231,1.11408,1.11091,1.11231
2024-09-18 22:00:00+00:00,1.11245,1.1129,1.11177,1.11224,1.11231,1.11408,1.11091,1.11231
2024-09-18 23:00:00+00:00,1.11223,1.11402,1.1122,1.11353,1.11231,1.11408,1.11091,1.11231
2024-09-19 00:00:00+00:00,1.11355,1.11366,1.11079,1.11181,1.11148,1.11807,1.10705,1.11148
2024-09-19 01:00:00+00:00,1.11182,1.11225,1.11117,1.11159,1.11148,1.11807,1.10705,1.11148
2024-09-19 02:00:00+00:00,1.11158,1.11266,1.11153,1.11244,1.11148,1.11807,1.10705,1.11148
2024-09-19 03:00:00+00:00,1.11245,1.11309,1.11169,1.11245,1.11148,1.11807,1.10705,1.11148
2024-09-19 04:00:00+00:00,1.11244,1.11896,1.11235,1.1149,1.11148,1.11807,1.10705,1.11148
2024-09-19 05:00:00+00:00,1.11493,1.11496,1.10965,1.11058,1.11148,1.11807,1.10705,1.11148
2024-09-19 06:00:00+00:00,1.11056,1.11208,1.11041,1.11182,1.11148,1.11807,1.10705,1.11148
2024-09-19 07:00:00+00:00,1.11143,1.11204,1.11083,1.11174,1.11148,1.11807,1.10705,1.11148
2024-09-19 08:00:00+00:00,1.11173,1.11244,1.11147,1.1122,1.11148,1.11807,1.10705,1.11148
2024-09-19 09:00:00+00:00,1.11221,1.11224,1.11109,1.11141,1.11148,1.11807,1.10705,1.11148
2024-09-19 10:00:00+00:00,1.11142,1.11171,1.10787,1.10817,1.11148,1.11807,1.10705,1.11148
2024-09-19 11:00:00+00:00,1.10815,1.10861,1.10683,1.10834,1.11148,1.11807,1.10705,1.11148
2024-09-19 12:00:00+00:00,1.10835,1.1104,1.10832,1.1102,1.11148,1.11807,1.10705,1.11148
